fips,state,county,total_population,senior_population,senior_share,living_alone_65_share,disability_share,median_income,diabetes_prev,chd_prev,copd_prev,poor_physical_health_prev,healthcare_support_workers,healthcare_support_per_1k_seniors,healthcare_support_wage,wage_geo_level,wage_year,wage_source
12123,FL,Taylor County,21503.0,4568.0,0.21243547411989025,0.2778021015761821,0.17760312514532856,49073.0,15.9,9.7,11.5,17.5,319.0,69.8336252189142,41520,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
12125,FL,Union County,15701.0,2607.0,0.16604037959365645,0.19217491369390102,0.13069231259155467,64146.0,14.5,8.5,10.0,17.0,220.0,84.38818565400844,41520,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
12127,FL,Volusia County,579622.0,147134.0,0.2538447470937956,0.258023298489812,0.17036447891901962,70044.0,13.5,8.3,8.4,15.0,7570.0,51.449698913915206,41520,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
12129,FL,Wakulla County,35387.0,5841.0,0.1650606154802611,0.22033898305084745,0.11673778506231101,81895.0,12.6,6.9,7.8,14.9,309.0,52.90190035952748,41520,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
12131,FL,Walton County,82948.0,16658.0,0.20082461301056084,0.22571737303397768,0.13366205333461928,81986.0,12.3,7.4,7.7,13.9,582.0,34.93816784728058,41520,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
12133,FL,Washington County,25529.0,4803.0,0.18813897920012534,0.24838642515094733,0.18296838889106506,58210.0,15.1,8.9,10.7,17.5,186.0,38.72579637726421,41520,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17001,IL,Adams County,64754.0,13317.0,0.2056552490965809,0.3642712322595179,0.17836735954535626,66220.0,12.0,7.3,8.1,13.5,1304.0,97.91995194112788,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17003,IL,Alexander County,4875.0,1215.0,0.24923076923076923,0.3234567901234568,0.23384615384615384,47043.0,19.0,10.2,12.1,17.8,148.0,121.81069958847738,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17005,IL,Bond County,16716.0,3137.0,0.18766451304139747,0.31080650302837104,0.1779133764058387,65959.0,11.6,6.9,8.0,13.8,360.0,114.75932419509085,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17007,IL,Boone County,53230.0,8916.0,0.16749953034003381,0.26749663526244954,0.13340221679504038,84571.0,12.2,6.7,7.4,13.9,615.0,68.97711978465681,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17009,IL,Brown County,6322.0,1029.0,0.1627649478013287,0.2196307094266278,0.14220183486238533,67917.0,11.7,6.5,8.0,14.0,112.0,108.84353741496598,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17011,IL,Bureau County,32866.0,7614.0,0.23166798515182863,0.272655634357762,0.14574332136554494,69257.0,13.2,8.0,8.9,14.7,510.0,66.9818754925138,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17013,IL,Calhoun County,4330.0,1101.0,0.2542725173210162,0.14713896457765668,0.15450346420323324,93203.0,11.9,7.5,7.8,13.5,100.0,90.82652134423252,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17015,IL,Carroll County,15576.0,3768.0,0.24191063174114022,0.3187367303609342,0.145351823317925,60758.0,13.3,8.2,9.0,14.6,184.0,48.83227176220807,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17017,IL,Cass County,12784.0,2307.0,0.1804599499374218,0.32293021239705244,0.16426783479349186,68125.0,13.4,7.4,8.6,15.0,204.0,88.42652795838751,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17019,IL,Champaign County,208741.0,28984.0,0.1388514953938134,0.28650289815070384,0.10083308980986007,63683.0,9.6,5.0,5.6,11.1,2987.0,103.05685895666575,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17021,IL,Christian County,33538.0,6797.0,0.20266563301329835,0.35412682065617185,0.14499970183075914,62611.0,12.3,7.4,8.6,14.5,827.0,121.67132558481683,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17023,IL,Clark County,15266.0,3095.0,0.20273811083453425,0.2917609046849758,0.13310624918118696,72927.0,12.0,7.3,8.3,13.9,156.0,50.40387722132471,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17025,IL,Clay County,13052.0,2727.0,0.20893349678210235,0.381004767143381,0.17775053631627336,60417.0,13.9,8.5,10.3,15.9,241.0,88.37550421708836,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17027,IL,Clinton County,36954.0,6955.0,0.1882069600043297,0.3055355859094177,0.13216431238837473,86588.0,11.3,6.6,7.4,13.1,676.0,97.19626168224299,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17029,IL,Coles County,46777.0,8592.0,0.1836800136819377,0.3546322160148976,0.17258481732475361,56478.0,11.4,6.9,8.2,13.8,728.0,84.72998137802607,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17031,IL,Cook County,5182090.0,827156.0,0.15961822353529176,0.3073156695955781,0.11337896485780834,83498.0,11.8,5.3,5.7,11.6,87770.0,106.11057648134089,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17033,IL,Crawford County,18511.0,3659.0,0.19766625249851438,0.32139928942333973,0.13354221814056508,71674.0,12.1,7.2,8.4,14.1,292.0,79.80322492484285,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17035,IL,Cumberland County,10334.0,2173.0,0.21027675633830076,0.32581684307409114,0.1405070640603832,73327.0,11.9,7.3,8.1,13.7,171.0,78.6930510814542,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17039,IL,De Witt County,15373.0,3182.0,0.2069862746373512,0.313953488372093,0.13458661289273402,71678.0,12.2,7.3,8.4,14.2,294.0,92.39472030169705,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17037,IL,DeKalb County,100703.0,14020.0,0.139221274440682,0.26176890156918686,0.11010595513539816,70724.0,10.3,5.5,6.3,12.2,1900.0,135.5206847360913,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17041,IL,Douglas County,19751.0,3679.0,0.1862690496683712,0.3098668116335961,0.12379120044554706,77320.0,11.7,6.9,8.0,14.0,289.0,78.55395487904322,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17043,IL,DuPage County,930024.0,161240.0,0.173371869973248,0.24177003225006202,0.08917189233826224,112096.0,10.0,5.3,5.0,10.2,10114.0,62.72637062763582,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17045,IL,Edgar County,16535.0,4080.0,0.2467493196250378,0.2656862745098039,0.17653462352585425,59941.0,13.6,8.6,9.8,15.4,346.0,84.80392156862746,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17047,IL,Edwards County,6075.0,1370.0,0.22551440329218106,0.24671532846715327,0.20181069958847736,60519.0,14.1,8.7,10.3,16.0,97.0,70.8029197080292,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17049,IL,Effingham County,34522.0,6501.0,0.1883146978738196,0.2834948469466236,0.14167777069694687,80404.0,11.3,6.8,7.7,13.2,469.0,72.14274726965083,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17051,IL,Fayette County,21315.0,4164.0,0.19535538353272344,0.2903458213256484,0.17316443818906874,60944.0,12.7,7.6,9.2,14.9,312.0,74.9279538904899,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17053,IL,Ford County,13406.0,2628.0,0.19603162762941967,0.3089802130898021,0.14463672982246756,62439.0,12.4,7.5,8.7,14.5,167.0,63.54642313546423,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17055,IL,Franklin County,37323.0,7835.0,0.2099241754414168,0.3457562220804084,0.21056721056721056,56740.0,13.9,8.4,10.2,16.0,826.0,105.42437779195915,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17057,IL,Fulton County,33020.0,7089.0,0.21468806783767413,0.2815629849061927,0.1489703210175651,60599.0,13.0,7.9,9.2,14.9,615.0,86.754126110876,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17059,IL,Gallatin County,4819.0,1217.0,0.25254202116621705,0.3179950698438784,0.25378709275783357,59219.0,14.6,9.3,10.9,16.4,122.0,100.24650780608052,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17061,IL,Greene County,11683.0,2434.0,0.20833689976889497,0.32128184059161874,0.16451253958743473,62192.0,13.2,8.1,9.7,15.4,278.0,114.215283483977,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17063,IL,Grundy County,53219.0,8031.0,0.15090475206223342,0.2745610758311543,0.09639414494823277,92235.0,10.3,5.7,6.4,12.4,599.0,74.58597933009588,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17065,IL,Hamilton County,7916.0,1816.0,0.2294087923193532,0.3529735682819383,0.1906265790803436,65746.0,13.9,8.7,10.1,15.7,177.0,97.4669603524229,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17067,IL,Hancock County,17281.0,4256.0,0.24628204386320235,0.31743421052631576,0.22267229905676755,65865.0,13.2,8.2,9.0,14.5,226.0,53.1015037593985,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17069,IL,Hardin County,3605.0,1076.0,0.2984743411927878,0.2425650557620818,0.26712898751733705,54271.0,14.7,9.3,10.5,16.0,104.0,96.65427509293681,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17071,IL,Henderson County,6193.0,1710.0,0.27611819796544484,0.26432748538011697,0.23461973195543356,62227.0,14.1,8.9,9.6,15.1,83.0,48.538011695906434,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17073,IL,Henry County,48643.0,10591.0,0.21772916966469996,0.2862808044566141,0.1327837510021997,71911.0,11.9,7.2,7.8,13.5,590.0,55.707676328958556,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17075,IL,Iroquois County,26449.0,5977.0,0.22598207871753184,0.29646980090346325,0.15989262353964234,66255.0,13.9,8.4,9.7,15.4,471.0,78.80207461937428,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17077,IL,Jackson County,53064.0,8778.0,0.1654228855721393,0.31954887218045114,0.16973842906678727,48763.0,11.6,6.5,7.7,13.3,933.0,106.28844839371156,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17079,IL,Jasper County,9180.0,1926.0,0.20980392156862746,0.2814122533748702,0.14531590413943354,74755.0,12.0,7.3,8.1,13.7,133.0,69.05503634475598,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17081,IL,Jefferson County,36550.0,7298.0,0.19967168262653898,0.28802411619621815,0.1763064295485636,63118.0,13.0,7.6,8.8,14.6,757.0,103.72704850644011,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17083,IL,Jersey County,21274.0,4391.0,0.20640218106609007,0.23775905260760646,0.1299238507097866,80361.0,11.7,7.1,7.9,13.5,415.0,94.51150079708495,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17085,IL,Jo Daviess County,21851.0,6541.0,0.2993455677085717,0.26463843449013913,0.13711042972861653,73993.0,13.2,8.5,8.6,13.8,254.0,38.831982877235895,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17087,IL,Johnson County,13376.0,2630.0,0.1966208133971292,0.22813688212927757,0.16088516746411483,62528.0,12.9,7.7,8.9,14.7,305.0,115.96958174904944,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17089,IL,Kane County,517255.0,80391.0,0.15541850731264076,0.24745307310519835,0.09588694164387004,103163.0,11.5,5.7,5.7,12.1,7535.0,93.72939756937966,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17091,IL,Kankakee County,106635.0,19030.0,0.17845923008393116,0.28896479243300055,0.15344868007689783,71281.0,13.0,7.0,7.9,14.1,1849.0,97.16237519705729,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17093,IL,Kendall County,137675.0,15466.0,0.11233702560377701,0.22500969869390922,0.08137279825676412,111601.0,9.4,4.4,4.7,10.8,1860.0,120.26380447433078,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17095,IL,Knox County,49046.0,10907.0,0.22238306895567425,0.3873659117997616,0.1431105492802675,57030.0,13.5,8.2,9.4,15.2,809.0,74.17254973869991,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17099,IL,LaSalle County,108714.0,21669.0,0.19932115458910535,0.29230698232498037,0.1353459536030318,73045.0,12.4,7.3,8.2,14.2,1883.0,86.89833402556647,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17097,IL,Lake County,714223.0,112792.0,0.15792266561004056,0.2468171501524931,0.09581461252297951,110416.0,11.2,5.4,5.4,11.0,9163.0,81.23803106603306,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17101,IL,Lawrence County,15031.0,2779.0,0.18488457188477148,0.28607412738395105,0.18242299248220345,55324.0,12.8,7.5,9.2,15.1,328.0,118.0280676502339,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17103,IL,Lee County,33869.0,7227.0,0.21338096784670346,0.28448872284488724,0.1506097020874546,70292.0,12.8,7.6,8.4,14.2,647.0,89.5253908952539,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17105,IL,Livingston County,35565.0,7164.0,0.20143399409531842,0.3010887772194305,0.1283846478279207,73790.0,12.2,7.3,8.4,14.2,601.0,83.89168062534897,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17107,IL,Logan County,27713.0,5409.0,0.19517915779598022,0.322980218154927,0.1336917692057879,66358.0,11.6,6.9,7.9,13.6,665.0,122.94324274357552,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17115,IL,Macon County,101849.0,21412.0,0.21023279560918615,0.3363534466654213,0.14687429429842216,62666.0,13.3,7.5,8.5,14.4,1760.0,82.19689893517653,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17117,IL,Macoupin County,44350.0,9566.0,0.2156933483652762,0.2724231653773782,0.1657271702367531,70805.0,12.8,7.7,9.1,14.7,545.0,56.97261133180013,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17119,IL,Madison County,264238.0,48934.0,0.18518910981766437,0.3131564965054972,0.1562379370113307,75793.0,11.2,6.4,7.2,13.4,4067.0,83.11194670372338,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17121,IL,Marion County,37000.0,7473.0,0.20197297297297298,0.3429680181988492,0.1874054054054054,61240.0,13.3,7.9,9.5,15.3,820.0,109.72835541281948,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17123,IL,Marshall County,11647.0,2800.0,0.2404052545719928,0.2542857142857143,0.1532583497896454,71585.0,13.0,8.1,8.9,14.6,306.0,109.28571428571429,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17125,IL,Mason County,12745.0,2939.0,0.23060023538642604,0.3290234773732562,0.1767752059631228,62845.0,13.3,8.3,9.4,15.0,296.0,100.71452875127594,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17127,IL,Massac County,13865.0,3049.0,0.21990623873061665,0.23023942276156117,0.17410746483952397,65116.0,14.1,8.3,9.7,15.5,376.0,123.31912102328631,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17109,IL,McDonough County,26920.0,5199.0,0.19312778603268946,0.36045393344874016,0.15159732540861812,52795.0,11.4,6.8,7.9,13.5,354.0,68.09001731102136,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17111,IL,McHenry County,312591.0,51512.0,0.16479041303172517,0.24827224724336078,0.10055311893176706,104802.0,10.5,5.6,5.9,11.7,3571.0,69.32365274110887,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17113,IL,McLean County,171556.0,25004.0,0.14574832707687285,0.296872500399936,0.09996152859707617,79905.0,9.5,5.2,5.6,11.1,2536.0,101.42377219644858,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17129,IL,Menard County,12095.0,2513.0,0.20777180653162464,0.25228810187027456,0.15907399751963622,82176.0,11.7,7.0,7.9,13.5,284.0,113.01233585356148,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17131,IL,Mercer County,15495.0,3389.0,0.2187157147466925,0.25789318383003834,0.1282994514359471,74182.0,12.4,7.6,8.6,14.3,201.0,59.30953083505459,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17133,IL,Monroe County,35036.0,6913.0,0.19731133691060623,0.2282655865760162,0.10517753168169883,102880.0,10.1,5.9,6.2,11.7,382.0,55.258209171126865,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17135,IL,Montgomery County,27942.0,6007.0,0.21498103213800016,0.3309472282337273,0.15253024121394318,63620.0,12.6,7.6,8.9,14.7,566.0,94.22340602630265,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17137,IL,Morgan County,33021.0,6897.0,0.2088670845825384,0.33028853124546903,0.1758577874685806,66306.0,12.6,7.6,8.8,14.4,552.0,80.03479773814702,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17139,IL,Moultrie County,14424.0,2739.0,0.189891846921797,0.24863088718510407,0.12846644481419855,71784.0,11.6,7.1,8.6,14.4,112.0,40.89083607155896,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17141,IL,Ogle County,51495.0,10274.0,0.1995145159724245,0.30698851469729416,0.14642198271676862,82132.0,12.2,7.1,7.8,13.7,857.0,83.41444422814872,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17143,IL,Peoria County,179645.0,32813.0,0.18265468006345847,0.3345625209520617,0.13943611010604248,65108.0,12.6,6.7,7.5,13.2,3769.0,114.86301161125164,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17145,IL,Perry County,20639.0,4185.0,0.20277145210523767,0.25065710872162483,0.18508648674838898,62118.0,13.2,7.9,9.5,15.3,277.0,66.18876941457587,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17147,IL,Piatt County,16695.0,3529.0,0.21138065289008684,0.247662227259847,0.12955974842767295,94811.0,10.9,6.6,6.9,12.4,340.0,96.34457353357892,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17149,IL,Pike County,14469.0,3152.0,0.21784504803372728,0.31281725888324874,0.1670467896882991,59777.0,13.3,8.2,9.7,15.3,267.0,84.70812182741116,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17151,IL,Pope County,3739.0,1084.0,0.2899170901310511,0.3081180811808118,0.2340197913880717,60050.0,14.9,9.4,9.9,15.5,85.0,78.41328413284134,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17153,IL,Pulaski County,5015.0,1172.0,0.2336989032901296,0.3438566552901024,0.24985044865403788,42463.0,18.4,9.5,11.6,17.5,117.0,99.82935153583618,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17155,IL,Putnam County,5601.0,1379.0,0.246206034636672,0.2704858593183466,0.15961435457953937,75590.0,12.1,7.6,7.8,13.4,128.0,92.82088469905729,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17157,IL,Randolph County,30058.0,6393.0,0.21268880165014306,0.2837478492100735,0.20180983432031405,68131.0,12.9,7.7,8.9,14.8,602.0,94.16549350852495,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17159,IL,Richland County,15598.0,3234.0,0.2073342736248237,0.3358070500927644,0.1734196691883575,62455.0,12.5,7.7,8.9,14.5,306.0,94.61966604823748,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17161,IL,Rock Island County,142757.0,29061.0,0.2035697023613553,0.3398368948074739,0.15110992805956977,67159.0,13.1,7.3,8.1,14.0,2073.0,71.33271394652627,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17165,IL,Saline County,23213.0,4996.0,0.21522422780338604,0.3759007205764612,0.23465299616594149,53117.0,13.5,8.2,9.7,15.4,505.0,101.08086469175339,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17167,IL,Sangamon County,194947.0,37849.0,0.1941502049274931,0.3330867394118735,0.1340415600137473,75357.0,11.9,6.6,7.3,13.0,2940.0,77.67708525984834,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17169,IL,Schuyler County,6787.0,1744.0,0.25696183880948875,0.2029816513761468,0.1797554147635185,65948.0,14.4,8.7,9.8,15.5,125.0,71.67431192660551,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17171,IL,Scott County,4937.0,1142.0,0.23131456350010127,0.36777583187390545,0.1549524002430626,66705.0,12.3,7.5,8.6,14.2,95.0,83.18739054290718,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17173,IL,Shelby County,20720.0,4905.0,0.23672779922779924,0.26788990825688075,0.14165057915057916,72095.0,13.0,8.1,9.0,14.5,522.0,106.42201834862387,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17163,IL,St. Clair County,253694.0,44007.0,0.1734648828904113,0.31354102756379665,0.14785923198814319,73854.0,13.1,6.5,7.2,13.2,4342.0,98.66612129888428,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17175,IL,Stark County,5308.0,1215.0,0.2288997739261492,0.32098765432098764,0.14374529012810852,62878.0,12.7,7.9,8.8,14.4,109.0,89.7119341563786,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17177,IL,Stephenson County,43768.0,10671.0,0.2438082617437397,0.27232686721019583,0.1538110034728569,64043.0,13.9,8.3,9.1,14.8,616.0,57.72654858963546,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17179,IL,Tazewell County,130290.0,25882.0,0.19864916724230564,0.28927439919635267,0.1223885179215596,77982.0,11.2,6.6,7.3,13.0,2155.0,83.26249903407775,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17181,IL,Union County,16997.0,3899.0,0.2293934223686533,0.3990766863298282,0.2065070306524681,55728.0,14.1,8.7,10.1,15.7,404.0,103.61631187483971,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17183,IL,Vermilion County,72386.0,14698.0,0.20305031359655182,0.35719145461967616,0.14145000414444783,56877.0,14.4,8.2,9.7,15.7,1354.0,92.12137705810314,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17185,IL,Wabash County,11119.0,2509.0,0.22564978865005847,0.3280191311279394,0.2341937224570555,57086.0,13.3,8.2,9.4,14.9,108.0,43.04503786369071,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17187,IL,Warren County,16447.0,3286.0,0.19979327536936828,0.2909312233718807,0.13698546847449383,67385.0,12.3,7.3,8.2,14.1,241.0,73.34144856968959,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17189,IL,Washington County,13627.0,2948.0,0.21633521684890292,0.28595658073270014,0.13509943494532914,78224.0,11.7,7.2,7.8,13.5,236.0,80.05427408412483,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17191,IL,Wayne County,15973.0,3510.0,0.2197458210730608,0.33304843304843307,0.16947348650848307,55521.0,13.6,8.5,10.0,15.7,280.0,79.77207977207978,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17193,IL,White County,13619.0,3191.0,0.23430501505250018,0.31306800376057664,0.2116895513620677,54813.0,14.5,9.2,11.0,16.5,225.0,70.51081165778753,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17195,IL,Whiteside County,54947.0,11967.0,0.21779169017416783,0.30759588869390825,0.14959870420587112,67500.0,13.0,7.6,8.3,14.4,1126.0,94.09208657140469,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17197,IL,Will County,701462.0,102267.0,0.1457912189113594,0.2170397097793032,0.0988036415372465,109984.0,10.7,5.3,5.6,11.7,9730.0,95.14310579170211,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17199,IL,Williamson County,66876.0,13136.0,0.19642323105448892,0.31805724725943973,0.18459537053651534,65604.0,12.4,7.2,8.2,14.0,1387.0,105.58769792935445,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17201,IL,Winnebago County,283292.0,52518.0,0.18538469141380626,0.3175863513462051,0.15141267667283226,65837.0,13.9,7.3,8.3,14.9,4947.0,94.19627556266423,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
17203,IL,Woodford County,38312.0,7416.0,0.19356859469617874,0.25337108953613807,0.10451033618709543,91483.0,10.6,6.4,6.8,12.3,552.0,74.4336569579288,42760,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
24001,MD,Allegany County,67452.0,14262.0,0.21143924568582104,0.3372598513532464,0.19652493625096365,59603.0,13.3,7.9,9.7,15.5,1071.0,75.09465713083718,43660,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
24003,MD,Anne Arundel County,598166.0,94886.0,0.158628206885714,0.24590561305145123,0.10363845487707425,124911.0,10.4,5.3,5.2,11.7,6660.0,70.1894905465506,43660,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
24005,MD,Baltimore County,850796.0,154369.0,0.18144067438022746,0.29477420984783215,0.12043310029666336,91768.0,13.1,6.2,6.5,11.7,14205.0,92.01977080890593,43660,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
24510,MD,Baltimore city,573243.0,87602.0,0.15281826380784413,0.4084267482477569,0.16316640586976203,62177.0,14.4,6.4,7.3,13.8,11260.0,128.53587817629736,43660,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
24009,MD,Calvert County,94313.0,15402.0,0.16330728531591615,0.21250486949746786,0.10634801140881957,133922.0,10.9,5.5,5.9,11.9,853.0,55.38241786780937,43660,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
24011,MD,Caroline County,33669.0,5831.0,0.17318601681071608,0.28828674326873605,0.14788083994178622,68457.0,14.2,7.7,9.5,15.3,722.0,123.82095695421026,43660,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
24013,MD,Carroll County,175321.0,31453.0,0.17940235339748234,0.23870536991701904,0.12243256654935804,118211.0,10.3,6.0,5.9,11.4,2098.0,66.70269926557084,43660,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
24015,MD,Cecil County,104960.0,17925.0,0.17077934451219512,0.25444909344490935,0.12952553353658536,92007.0,13.2,6.6,7.7,14.0,1145.0,63.87726638772664,43660,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
24017,MD,Charles County,170527.0,23350.0,0.13692846294135239,0.24668094218415418,0.1105983216734007,122816.0,13.4,5.2,5.5,11.8,1771.0,75.84582441113491,43660,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
24019,MD,Dorchester County,32754.0,7538.0,0.2301398302497405,0.2784558238259485,0.1655065030225316,61839.0,16.6,8.7,9.9,16.3,592.0,78.53542053595118,43660,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
24021,MD,Frederick County,287048.0,43882.0,0.152873387029347,0.2208422587849232,0.09815083191661325,122002.0,10.6,5.4,5.1,10.5,3107.0,70.80351852695867,43660,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
24023,MD,Garrett County,28615.0,6925.0,0.2420059409400664,0.292129963898917,0.195771448540975,67688.0,14.1,8.3,9.3,15.0,454.0,65.55956678700362,43660,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
