fips,state,county,total_population,senior_population,senior_share,living_alone_65_share,disability_share,median_income,diabetes_prev,chd_prev,copd_prev,poor_physical_health_prev,healthcare_support_workers,healthcare_support_per_1k_seniors,healthcare_support_wage,senior_share_score,living_alone_65_share_score,disability_share_score,diabetes_prev_score,chd_prev_score,copd_prev_score,poor_physical_health_prev_score,healthcare_support_per_1k_seniors_score,median_income_score,healthcare_support_wage_score,care_demand_score,access_constraint_score,care_gap_score,priority_tier,high_gap
48231,TX,Hunt County,108972.0,16897.0,0.1550581800829571,0.2278510978280168,0.154094629813163,71938.0,12.3,6.5,7.4,14.4,1815.0,107.41551754749364,39650,8.19904203880064,16.03370135453921,11.805309664646078,29.746835443037984,26.66666666666667,31.200000000000006,41.176470588235304,30.283362446179403,27.92235161884542,50.0,19.694874915604256,67.4674451689477,36.415274504274464,Monitor,0
06101,CA,Sutter County,98857.0,16216.0,0.1640349191256056,0.2098544647261963,0.1483152432301202,79704.0,12.8,6.8,6.8,15.3,1692.0,104.3413912185496,39650,9.44175636255089,13.6120525666236,10.916037704885408,32.9113924050633,30.000000000000004,26.400000000000002,48.73949579831934,29.41668243615577,33.9840457085766,50.0,20.39054333694661,66.12561094754135,36.39781700065477,Monitor,0
36111,NY,Ulster County,182601.0,38843.0,0.2127206313218438,0.3024483175861802,0.1401854316241422,86271.0,10.9,6.8,6.9,13.3,3907.0,100.5844038822954,39650,16.181668442071118,26.07159376403422,9.665106763434743,20.886075949367093,30.000000000000004,27.200000000000003,31.932773109243705,28.357485293999968,39.10986918105467,50.0,20.89106243367094,65.17042233398362,36.38883839878038,Monitor,0
48025,TX,Bee County,31083.0,3950.0,0.1270791107679439,0.3382278481012658,0.1272077984750506,57673.0,13.9,5.9,5.7,14.6,495.0,125.31645569620254,39650,4.325698941961604,30.886130806259178,7.668243411637348,39.873417721519,20.000000000000007,17.6,42.85714285714286,35.330124873631306,16.7879109556964,50.0,19.281049096622933,68.03205803279386,36.34390222428276,Monitor,0
17009,IL,Brown County,6322.0,1029.0,0.1627649478013287,0.2196307094266278,0.1422018348623853,67917.0,11.7,6.5,8.0,14.0,112.0,108.84353741496598,39650,9.265945129993844,14.927555916345803,9.97536994337176,25.949367088607595,26.66666666666667,36.0,37.815126050420176,30.685960173345677,24.7837896905929,50.0,19.19380963919413,68.18758499748202,36.34163101459489,Monitor,0
48485,TX,Wichita County,129996.0,20006.0,0.153897042985938,0.2941617514745576,0.1455429397827625,63524.0,12.1,6.2,7.1,13.8,2411.0,120.51384584624611,39650,8.038297508359474,24.956543372849463,10.489464454548337,28.48101265822785,23.33333333333334,28.799999999999997,36.13445378151262,33.97613824214191,21.35486590277561,50.0,19.525828751234336,67.40666419598926,36.28412115689856,Monitor,0
12019,FL,Clay County,227584.0,39006.0,0.1713916619797525,0.1882018151053684,0.1419256186726659,87820.0,12.2,6.6,7.0,13.7,2672.0,68.50228170025125,39650,10.46020300309156,10.698445759573955,9.932868665974933,29.11392405063291,27.77777777777778,28.000000000000004,35.29411764705882,19.312660521341925,40.3189297199413,50.0,18.224973295450923,69.78235779727956,36.27005787109094,Monitor,0
39009,OH,Athens County,61737.0,9302.0,0.1506713964073408,0.2880025800903031,0.1775110549589387,56001.0,11.5,6.2,7.7,13.3,1280.0,137.6048161685659,39650,7.591748133632854,24.12775779763342,15.408385870185104,24.683544303797472,23.33333333333334,33.6,31.932773109243705,38.79454866034672,15.482843672921415,50.0,19.953742951727698,66.51814513493288,36.25128371584951,Monitor,0
12113,FL,Santa Rosa County,198472.0,33229.0,0.167424120278931,0.2072587197929519,0.1463430609859325,91922.0,10.9,6.4,6.8,13.5,1755.0,52.81531192632941,39650,9.910947769285343,13.262765978639903,10.612578792058951,20.886075949367093,25.555555555555564,26.400000000000002,33.61344537815126,14.890076129511467,43.52071560148615,50.0,17.235175285836505,71.25424344832285,36.141849142706725,Monitor,0
26073,MI,Isabella County,64565.0,9022.0,0.1397351506234027,0.2885169585457769,0.1477580732595059,55237.0,10.5,6.2,8.2,14.3,1201.0,133.11904234094436,39650,6.077765247510835,24.196973186766517,10.83030617878509,18.354430379746837,23.33333333333334,37.599999999999994,40.336134453781526,37.529886740216,14.886509101127105,50.0,19.277438342335877,67.39260956254307,36.117748269408395,Monitor,0
39017,OH,Butler County,392876.0,62338.0,0.1586709292499414,0.2696108312746639,0.1238507824351703,81590.0,12.5,6.6,7.2,13.3,5579.0,89.49597356347654,39650,8.699180799279025,21.65294175981935,7.151700662707648,31.012658227848107,27.77777777777778,29.600000000000005,31.932773109243705,25.231354526575934,35.45614911486466,50.0,18.885397507821146,67.98591027592384,36.070576976657094,Monitor,0
17027,IL,Clinton County,36954.0,6955.0,0.1882069600043297,0.3055355859094177,0.1321643123883747,86588.0,11.3,6.6,7.4,13.1,676.0,97.196261682243,39650,12.788065227223461,26.487020335806804,8.430900274601886,23.41772151898735,27.77777777777778,31.200000000000006,30.252100840336134,27.40227565012318,39.357301195791315,50.0,20.12100942580739,65.62155803369485,36.046201438568005,Monitor,0
36055,NY,Monroe County,753753.0,141504.0,0.1877325861389606,0.3029808344640434,0.1451576312134081,76382.0,11.2,6.3,6.3,13.1,14466.0,102.23032564450476,39650,12.722394253108451,26.14324988129382,10.43017717523954,22.78481012658228,24.444444444444446,22.4,30.252100840336134,28.821515505100535,31.391083080957884,50.0,19.176257021655378,67.23084154790735,35.99536160584357,Monitor,0
06079,CA,San Luis Obispo County,281555.0,62338.0,0.2214061195858713,0.2448586736821842,0.1302978103745271,97446.0,10.0,6.4,5.8,13.0,3230.0,51.81430267252719,39650,17.384062833084535,18.322261399054476,8.143702337606015,15.189873417721522,25.555555555555564,18.4,29.411764705882355,14.607864334260668,47.83243310749633,50.0,17.578814753566455,70.11594468390774,35.9668102291859,Monitor,0
36093,NY,Schenectady County,160369.0,28630.0,0.178525774931564,0.3375829549423681,0.1296011074459527,79623.0,10.2,6.1,6.4,12.5,2342.0,81.80230527418792,39650,11.447829390619097,30.79935320026232,8.036500929677677,16.455696202531644,22.22222222222222,23.200000000000003,25.21008403361345,23.062299713409036,33.92082175528427,50.0,17.797960759466392,69.63948863103975,35.94249551451706,Monitor,0
12091,FL,Okaloosa County,216599.0,36047.0,0.1664227443339997,0.2257330707132355,0.1438556964713595,81998.0,10.8,6.1,6.6,12.9,2244.0,62.25205981080256,39650,9.772320120167684,15.748697055887165,10.229848984192577,20.253164556962034,22.22222222222222,24.799999999999997,28.571428571428577,17.550552595329,35.774610509226015,50.0,16.436035920324795,72.11481291980125,35.92360787014155,Monitor,0
12003,FL,Baker County,28430.0,4335.0,0.1524797748856841,0.2348327566320646,0.1270137179036229,79836.0,12.3,6.9,8.3,14.9,497.0,114.6482122260669,39650,7.842094927398604,16.973161834997214,7.638380309796856,29.746835443037984,31.111111111111118,38.400000000000006,45.37815126050421,32.322456232763294,34.0870773361641,50.0,20.497783850523938,64.49652587113096,35.89734355773639,Monitor,0
48493,TX,Wilson County,52781.0,9039.0,0.1712548076012201,0.1858612678393627,0.1509065762300828,94565.0,13.1,6.3,6.1,13.5,544.0,60.18364863369842,39650,10.441257270608737,10.383498879359534,11.314765103054368,34.810126582278485,24.444444444444446,20.799999999999997,33.61344537815126,16.967411101491507,45.583689781135845,50.0,17.79759381065441,69.49281695983892,35.89092191286899,Monitor,0
48335,TX,Mitchell County,9018.0,1317.0,0.14604125083167,0.3029612756264236,0.1362829895764027,60550.0,13.3,6.5,7.0,14.8,198.0,150.34168564920273,39650,6.950763896417317,26.140618020370333,9.064639527374085,36.07594936708862,26.66666666666667,28.000000000000004,44.53781512605043,42.385419362443024,19.033532111523932,50.0,20.99975469861527,63.47795971719916,35.86712645511963,Monitor,0
39173,OH,Wood County,132064.0,22040.0,0.1668887811969954,0.3129310344827586,0.1234325781439302,74216.0,10.7,6.1,6.6,12.2,1795.0,81.44283121597095,39650,9.836836943291187,27.48216086972765,7.087351731500558,19.62025316455696,22.22222222222222,24.799999999999997,22.6890756302521,22.96095417746103,29.700427737363018,50.0,16.932158814285184,70.96134688118752,35.842374637701006,Monitor,0
48497,TX,Wise County,75005.0,11658.0,0.1554296380241317,0.2041516555155258,0.150976601559896,93421.0,11.9,6.4,7.2,14.1,831.0,71.28152341739579,39650,8.250465623910479,12.844675639250605,11.325539873245132,27.215189873417728,25.555555555555564,29.600000000000005,38.655462184873954,20.096204521012336,44.69074900871085,50.0,18.357046487898963,68.03986281082996,35.74603220092481,Monitor,0
29189,MO,St. Louis County,995569.0,190319.0,0.1911660567976704,0.3058549067618051,0.1196019562682245,82936.0,11.5,6.1,6.5,12.6,16419.0,86.27094509744167,39650,13.19771420476163,26.529988537178976,6.497935437303219,24.683544303797472,22.22222222222222,24.0,26.05042016806723,24.322131090651066,36.506759499203845,50.0,18.27413258863659,68.17080005038076,35.73796620024705,Monitor,0
06017,CA,El Dorado County,192662.0,45254.0,0.23488804227092,0.2177266098024484,0.1255618648202551,108845.0,10.8,6.8,6.0,13.3,2374.0,52.45945109824546,39650,19.250462018000604,14.671337960416139,7.414984242034368,20.253164556962034,30.000000000000004,20.0,31.932773109243705,14.789749261631332,56.72983858378344,50.0,18.71490681359002,67.34668633096774,35.73602964467222,Monitor,0
36105,NY,Sullivan County,79721.0,15349.0,0.1925339621931486,0.3202163007362043,0.1546518483210195,72382.0,12.1,7.2,7.5,14.3,2545.0,165.80884748192065,39650,13.387083152708062,28.462475136984374,11.891048659152927,28.48101265822785,34.44444444444445,32.0,40.336134453781526,46.74603390388307,28.26891254800337,50.0,23.520510946200638,58.3090075884633,35.69648477099257,Monitor,0
06007,CA,Butte County,207929.0,38227.0,0.1838464091108022,0.2686582781803437,0.1616320955710843,67928.0,10.7,6.5,6.8,14.1,5002.0,130.84992282941377,39650,12.184402914095797,21.52476505958688,12.96509658145181,19.62025316455696,26.66666666666667,26.400000000000002,38.655462184873954,36.89016009577661,24.792375659558523,50.0,20.002073005362103,64.77269924945531,35.671792190794726,Monitor,0
48357,TX,Ochiltree County,9786.0,1144.0,0.1169016963008379,0.3741258741258741,0.1594114040465971,70183.0,14.1,6.7,7.1,15.5,196.0,171.32867132867133,39650,2.9167665137238226,35.71661274803203,12.623399642576175,41.139240506329116,28.888888888888896,28.799999999999997,50.4201680672269,48.30222271167153,26.552499297511627,50.0,23.536193215395485,57.96802771932717,35.58733529177157,Monitor,0
48021,TX,Bastrop County,106582.0,16402.0,0.1538909009025914,0.2029020851115717,0.11666134994652,86226.0,13.4,6.5,6.8,14.4,1370.0,83.52639921960736,39650,8.037447215740267,12.676531929422763,6.045465489323031,36.708860759493675,26.66666666666667,26.400000000000002,41.176470588235304,23.54836879385931,39.074744762558936,50.0,18.215134492652652,67.8259737346097,35.57892822733762,Monitor,0
36083,NY,Rensselaer County,160332.0,29330.0,0.1829329142030287,0.2983975451755881,0.1451301050320584,87915.0,9.9,6.0,6.5,12.6,2157.0,73.54244800545516,39650,12.057941266812788,25.52651691311814,10.425941732449573,14.55696202531646,21.111111111111114,24.0,26.05042016806723,20.73362079313901,40.393081270098975,50.0,17.500500530610314,68.97858418274386,35.51782980885706,Monitor,0
39057,OH,Greene County,169688.0,31551.0,0.1859353637263684,0.2359354695572248,0.1348474847956249,87309.0,11.2,6.4,6.6,12.1,2256.0,71.5032804031568,39650,12.473591873482368,17.121544224276626,8.843758966555813,22.78481012658228,25.555555555555564,24.799999999999997,21.84873949579832,20.158723860192573,39.92007243435636,50.0,16.954291913116865,69.43668014658718,35.32312779483147,Monitor,0
48323,TX,Maverick County,58082.0,6975.0,0.1200888399159808,0.3250179211469534,0.1255982920698323,49568.0,17.8,6.6,5.7,17.4,1517.0,217.4910394265233,39650,3.3579856472610565,29.108587005906404,7.420589288721373,64.55696202531647,27.77777777777778,17.6,66.38655462184873,61.31665262272323,10.461612913297325,50.0,24.3220317629398,55.637357183513025,35.28239566014043,Monitor,0
26065,MI,Ingham County,283913.0,42210.0,0.1486723045439976,0.3434968017057569,0.1377499445252595,65526.0,10.2,5.6,6.5,12.5,4417.0,104.64344941956882,39650,7.314999519100754,31.59512759680933,9.29035931329013,16.455696202531644,16.666666666666664,24.0,25.21008403361345,29.501840876855567,22.91751225451934,50.0,16.65933557223579,69.39873384137364,35.11812496643404,Monitor,0
48489,TX,Willacy County,20139.0,2967.0,0.1473260837181588,0.2103134479271992,0.1183772779184666,54180.0,18.8,7.7,7.2,18.5,719.0,242.3323222109875,39650,7.128632521547133,13.67381390309658,6.309494657210554,70.8860759493671,40.00000000000001,29.600000000000005,75.63025210084035,68.32008739049175,14.061475537793875,50.0,26.706761952314128,50.70550927389137,35.10632351486616,Monitor,0
06003,CA,Alpine County,1616.0,341.0,0.2110148514851485,0.126099706744868,0.1144801980198019,105521.0,11.6,7.5,6.4,13.5,19.0,55.71847507331378,39650,15.945525113613595,2.3419107017471417,5.709852492936975,25.31645569620253,37.777777777777786,23.200000000000003,33.61344537815126,15.708556958239459,54.13531487089824,50.0,17.470406267466025,67.61969921169883,35.02265879794751,Monitor,0
12073,FL,Leon County,297542.0,44008.0,0.1479051696903294,0.2838802035993455,0.1307882584643512,66287.0,10.6,5.5,5.9,12.1,3608.0,81.98509361934194,39650,7.208799543099195,23.57304581477651,8.219167393928501,18.9873417721519,15.555555555555559,19.200000000000003,21.84873949579832,23.11383273055238,23.511505198413936,50.0,14.541153919127552,72.73394043867201,34.90862920096811,Monitor,0
29001,MO,Adair County,25301.0,3893.0,0.1538674360697205,0.2840996660673003,0.1229595668155408,61536.0,10.0,6.1,7.5,13.5,474.0,121.75699974312867,39650,8.034198810748821,23.602576950767823,7.014569662860258,15.189873417721522,22.22222222222222,32.0,33.61344537815126,34.326617212920304,19.803147147897217,50.0,17.254404279683932,67.67941638852467,34.903158517778195,Monitor,0
24035,MD,Queen Anne's County,51825.0,10720.0,0.2068499758803666,0.2297574626865671,0.1044476603955619,112826.0,11.6,6.7,6.8,12.4,522.0,48.69402985074627,39650,15.368951533150751,16.290224123154537,4.166149841057373,25.31645569620253,28.888888888888896,26.400000000000002,24.36974789915967,13.728174369994797,59.837178806706426,50.0,17.616510718397453,66.99835045449093,34.90015462603017,Monitor,0
39045,OH,Fairfield County,163453.0,27165.0,0.1661945635748502,0.2230075464752438,0.1354517812459851,90966.0,12.2,6.6,7.2,12.9,2378.0,87.53911282900792,39650,9.740731422261678,15.381947207177987,8.936741825716844,29.11392405063291,27.77777777777778,29.600000000000005,28.571428571428577,24.679662143281238,42.774516844110025,50.0,18.036136341769414,66.09383076796232,34.85632939093693,Monitor,0
29043,MO,Christian County,92915.0,15557.0,0.1674325996878868,0.2164299029375843,0.1254157025238121,83437.0,10.7,6.3,7.2,13.5,1364.0,87.67757279681172,39650,9.912121634640705,14.49685151121124,7.392494306479207,19.62025316455696,24.444444444444446,29.600000000000005,33.61344537815126,24.718697782498214,36.8978113584564,50.0,16.85887129535297,67.83537281208908,34.70064682621061,Monitor,0
12109,FL,St. Johns County,306934.0,64617.0,0.2105240866114539,0.1964343748549143,0.1099682667935126,109839.0,10.6,6.5,6.0,12.3,2165.0,33.505114753083554,39650,15.877585014738466,11.806228989144486,5.015603394653747,18.9873417721519,26.66666666666667,20.0,23.52941176470589,9.446005167920331,57.505697961222644,50.0,15.661793301339484,70.05298776927702,34.698711365117624,Monitor,0
29047,MO,Clay County,258122.0,39430.0,0.1527572233285035,0.2823231042353538,0.1319918488156763,88468.0,10.8,5.8,6.4,12.6,2788.0,70.70758305858483,39650,7.880504103866337,23.363520634919766,8.404363371925946,20.253164556962034,18.888888888888893,23.200000000000003,26.05042016806723,19.93439508877013,40.82472134627994,50.0,15.994774156981556,69.28866629729245,34.64763640609037,Monitor,0
12001,FL,Alachua County,285492.0,43645.0,0.1528764378686618,0.2953373811433153,0.1200769198436383,61949.0,10.5,5.6,6.0,12.1,4185.0,95.88727231068852,39650,7.897007827094803,25.114737527627046,6.571017897431851,18.354430379746837,16.666666666666664,20.0,21.84873949579832,27.03323586441946,20.125511255424772,50.0,14.74264981962531,71.59406689794187,34.6406457970361,Monitor,0
24005,MD,Baltimore County,850796.0,154369.0,0.1814406743802274,0.2947742098478321,0.1204331002966633,91768.0,13.1,6.2,6.5,11.7,14205.0,92.01977080890592,39650,11.851359812962418,25.03895651473537,6.625823244840056,34.810126582278485,23.33333333333334,24.0,18.487394957983188,25.942881766485325,43.4005120359674,50.0,18.106933566778423,65.21126141764285,34.59344831458097,Monitor,0
36023,NY,Cortland County,46246.0,7929.0,0.1714526661765341,0.3009206709547232,0.1404013320070925,70418.0,9.3,6.2,6.9,13.1,937.0,118.1737924076176,39650,10.468648251281266,25.866031779606306,9.698327271165203,10.759493670886084,23.33333333333334,27.200000000000003,30.252100840336134,33.31641339005912,26.73592681632271,50.0,17.59122506844986,66.15519459057066,34.58861440119214,Monitor,0
17203,IL,Woodford County,38312.0,7416.0,0.1935685946961787,0.253371089536138,0.1045103361870954,91483.0,10.6,6.4,6.8,12.3,552.0,74.4336569579288,39650,13.53031474551971,19.467702405621175,4.17579374065912,18.9873417721519,25.555555555555564,26.400000000000002,23.52941176470589,20.984876890388705,43.1780573854944,50.0,16.585123704596267,68.0049004946379,34.58204558111083,Monitor,0
48317,TX,Martin County,5218.0,570.0,0.109237255653507,0.2245614035087719,0.1199693369106937,93734.0,12.1,5.5,6.0,14.0,25.0,43.85964912280701,39650,1.8557230623413294,15.59103609511319,6.5544641534934955,28.48101265822785,15.555555555555559,20.0,37.815126050420176,12.365230661956726,44.935058852914544,50.0,14.298648436971368,72.21860548004943,34.570633402048685,Monitor,0
48167,TX,Galveston County,358990.0,56604.0,0.1576757012730159,0.2563246413681012,0.1344828546756177,86105.0,12.3,5.9,6.0,12.9,4917.0,86.86665253338987,39650,8.56140425743612,19.86513592407169,8.787653472184154,29.746835443037984,20.000000000000007,20.0,28.571428571428577,24.49007725528903,38.98029910393706,50.0,16.709478548853273,67.33636777840991,34.428889779198094,Monitor,0
48061,TX,Cameron County,426120.0,60919.0,0.1429620764104008,0.2382015463155994,0.1224490753778278,52601.0,18.3,7.1,6.2,16.2,13363.0,219.35685090037592,39650,6.524491712224732,17.42647026261912,6.936020544414358,67.7215189873418,33.33333333333333,21.6,56.30252100840336,61.84267573753006,12.828998719910082,50.0,23.52803490923977,54.63782872838544,34.416462745940755,Monitor,0
12057,FL,Hillsborough County,1522748.0,229164.0,0.1504937126825975,0.2353249201445253,0.1226782107085348,79540.0,12.5,6.0,6.0,13.1,20599.0,89.8875914192456,39650,7.567150102121997,17.039387954442088,6.971277508394944,31.012658227848107,21.111111111111114,20.0,30.252100840336134,25.341762275264628,33.85603671672547,50.0,16.079538238305336,68.40521973358682,34.39352676165385,Monitor,0
29101,MO,Johnson County,54732.0,7196.0,0.1314770152744281,0.2801556420233463,0.1292479719359789,67272.0,9.6,5.5,6.9,13.2,684.0,95.05280711506391,39650,4.934532383451643,23.071864289598714,7.982164106469328,12.658227848101266,15.555555555555559,27.200000000000003,31.092436974789912,26.797977379008834,24.280339692153984,50.0,14.941467598441259,70.47701053389895,34.37890762585145,Monitor,0
48141,TX,El Paso County,870779.0,114171.0,0.1311136350325398,0.2404288304385527,0.1337250898333561,59806.0,15.4,5.8,4.9,15.0,16618.0,145.55359942542327,39650,4.884227052148488,17.726176316867008,8.671056491408914,49.367088607594944,18.888888888888893,11.200000000000003,46.21848739495799,41.03552733707378,18.45280839239439,50.0,18.18164099799314,64.3946174468911,34.356182755107426,Monitor,0
17147,IL,Piatt County,16695.0,3529.0,0.2113806528900868,0.247662227259847,0.1295597484276729,94811.0,10.9,6.6,6.9,12.4,340.0,96.34457353357892,39650,15.996165623870723,18.69951097039328,8.03013703366363,20.886075949367093,27.77777777777778,27.200000000000003,24.36974789915967,27.162161544768654,45.77570326891255,50.0,18.433355620889856,63.82810016970348,34.32151621297463,Monitor,0
06039,CA,Madera County,160940.0,23148.0,0.1438299987573008,0.2002332814930015,0.1367528271405492,76627.0,13.5,7.0,7.2,16.9,3719.0,160.6618282357007,39650,6.644644423278405,12.3174144760897,9.136933250147994,37.34177215189874,32.22222222222222,29.600000000000005,62.184873949579824,45.294948875299355,31.58231602610135,50.0,21.471046759632735,58.11308331075495,34.29575955252551,Monitor,0
36091,NY,Saratoga County,238284.0,47584.0,0.1996944822145003,0.285221923335575,0.1145313995064712,100787.0,9.6,6.0,5.8,11.8,2533.0,53.23217888365837,39650,14.378365260136775,23.753589250572503,5.717730845723872,12.658227848101266,21.111111111111114,18.4,19.327731092436984,15.0076022881975,50.44022604514659,50.0,15.450882876929779,69.1137509279474,34.23288669478595,Monitor,0
48465,TX,Val Verde County,47741.0,6647.0,0.1392304308665507,0.28719723183391,0.1509813367964642,66100.0,15.6,6.4,5.6,15.6,1215.0,182.7892282232586,39650,6.007893274142803,24.019389159015844,11.326268482249292,50.63291139240506,25.555555555555564,16.799999999999997,51.26050420168068,51.53326610463748,23.365543725998315,50.0,21.79503250380207,57.147040524649896,34.16823531109881,Monitor,0
48359,TX,Oldham County,2249.0,264.0,0.1173855046687416,0.1931818181818181,0.0778123610493552,79900.0,13.3,6.8,7.6,14.8,27.0,102.27272727272728,39650,2.9837435736436553,11.368561016448334,0.06778671755390588,36.07594936708862,30.000000000000004,32.8,44.53781512605043,28.833469679926377,34.137032064691375,50.0,16.80615383870285,66.40048205663308,34.16416871497843,Monitor,0
48135,TX,Ector County,164654.0,16258.0,0.0987403889368008,0.3689260671669332,0.1082087286066539,71536.0,12.8,5.3,5.5,14.4,1847.0,113.60560954606964,39650,0.402566569613501,35.016920414012034,4.74486394000426,32.9113924050633,13.333333333333336,16.0,41.176470588235304,32.02851811686905,27.608573480283493,50.0,16.644272125169227,66.60174299163697,34.129386928432936,Monitor,0
26077,MI,Kalamazoo County,262375.0,42340.0,0.1613720819437827,0.2862305148795465,0.1177208194378275,72532.0,9.7,5.9,6.9,12.7,4356.0,102.8814359943316,39650,9.073120726386763,23.889306552589034,6.208485646791996,13.291139240506327,20.000000000000007,27.200000000000003,26.89075630252101,29.00508126139405,28.385993942989167,50.0,15.83156284814618,68.03140712333652,34.1015083444628,Monitor,0
48027,TX,Bell County,386897.0,46147.0,0.1192746389866036,0.2562680130886081,0.1423402094097395,68865.0,12.6,5.4,5.9,13.6,4995.0,108.2410557566039,39650,3.2452699770671654,19.857515954068393,9.996661581011592,31.645569620253166,14.444444444444452,19.200000000000003,34.45378151260504,30.516104170750086,25.523744106903116,50.0,15.763656761309635,68.05901947401652,34.067033710757045,Monitor,0
12097,FL,Osceola County,427415.0,57262.0,0.1339728367043739,0.1774649855052216,0.1350350362060292,72637.0,13.4,5.9,5.5,14.1,5803.0,101.3412035905138,39650,5.280046832048269,9.253684940139252,8.872617428935795,36.708860759493675,20.000000000000007,16.0,38.655462184873954,28.57084776142007,28.46795091947922,50.0,15.619020229256877,68.2456484553752,34.03834010839829,Monitor,0
48259,TX,Kendall County,48567.0,9889.0,0.203615623777462,0.1925371625037921,0.1207198303374719,114962.0,11.1,6.1,5.5,11.7,255.0,25.786227121043584,39650,14.92119699030003,11.281815366165745,6.669942284403918,22.151898734177216,22.22222222222222,16.0,18.487394957983188,7.26984033457543,61.50441787130413,50.0,14.642711600818913,70.05026245459227,34.03535439963959,Monitor,0
48099,TX,Coryell County,84748.0,9621.0,0.1135248029452022,0.2685791497765305,0.1460683437957237,71301.0,10.3,4.9,5.7,12.8,713.0,74.10872050722378,39650,2.449278963635992,21.51411744555265,10.57030816513226,17.088607594936718,8.888888888888896,17.6,27.731092436974798,20.893268447462155,27.425145961472413,50.0,13.084357882848389,72.78115856545409,33.978238121760384,Monitor,0
48441,TX,Taylor County,145863.0,21812.0,0.1495375797837697,0.2651292866312121,0.14116671122903,67139.0,11.2,5.8,6.3,13.0,2607.0,119.5213643865762,39650,7.434785772142365,21.049899674535805,9.81609587357181,22.78481012658228,18.888888888888893,22.4,29.411764705882355,33.69633066451693,24.17652752193325,50.0,16.327946941065676,66.71405987793572,33.96308646897019,Monitor,0
48381,TX,Randall County,146070.0,23213.0,0.1589169576230574,0.2708826950415715,0.1224892174984596,83864.0,10.8,5.6,5.8,12.5,1818.0,78.31818377633223,39650,8.733240270303822,21.82408529161775,6.942197196861858,20.253164556962034,16.666666666666664,18.4,25.21008403361345,22.08003088917293,37.23110306284929,50.0,14.898353826415203,69.1866520921001,33.89925821940491,Monitor,0
12117,FL,Seminole County,481470.0,80052.0,0.1662658109539535,0.2312247039424374,0.1176438822771927,85761.0,11.0,5.9,5.6,11.9,5423.0,67.7434667466147,39650,9.750594707595102,16.487657886945538,6.196647355888102,21.518987341772156,20.000000000000007,16.799999999999997,20.168067226890763,19.098729901304687,38.71179243810297,50.0,13.998832287984516,70.38216082285153,33.73299727518797,Monitor,0
48229,TX,Hudspeth County,3403.0,370.0,0.1087275933000293,0.3567567567567568,0.2374375550984425,48600.0,14.3,6.0,6.6,16.5,96.0,259.4594594594595,39650,1.785166849897826,33.379403238558176,24.629253077271525,42.40506329113925,21.111111111111114,24.799999999999997,58.82352941176471,73.14869425105647,9.706047644322332,50.0,25.093023195113997,49.356403868622245,33.58520643084188,Monitor,0
06029,CA,Kern County,915075.0,108560.0,0.1186350845559107,0.223093220338983,0.12047537087124,70210.0,13.3,6.2,6.4,16.1,15817.0,145.69823139277818,39650,3.156731873412375,15.393475586242353,6.632327401666027,36.07594936708862,23.33333333333334,23.200000000000003,55.462184873949596,41.07630303120732,26.573573948609074,50.0,18.231816544059807,61.935961148253256,33.528267155527516,Monitor,0
48091,TX,Comal County,183826.0,34386.0,0.1870573259495392,0.1981329610888152,0.1407907477723499,101889.0,11.2,5.8,5.6,12.0,1987.0,57.78514511719886,39650,12.628913145362592,12.034792813901248,9.75824652310592,22.78481012658228,18.888888888888893,16.799999999999997,21.00840336134454,16.291207579160787,51.30038402697556,50.0,14.862306750728589,68.1497206233689,33.512901606152695,Monitor,0
06047,CA,Merced County,290201.0,34001.0,0.1171636210764263,0.2319931766712743,0.1238762099372503,65510.0,13.0,6.1,6.1,16.0,5061.0,148.84856327755065,39650,2.9530266376755545,16.591064509829113,7.155613182536803,34.17721518987342,22.22222222222222,20.799999999999997,54.6218487394958,41.96446746471329,22.905023572387524,50.0,17.840167587559762,62.54803582269144,33.48792146985585,Monitor,0
06097,CA,Sonoma County,485040.0,104389.0,0.215217301665842,0.2742338752167374,0.1250144317994392,104674.0,10.7,6.4,5.8,13.1,9993.0,95.7284771383958,39650,16.52730041192435,22.27502416242556,7.330750936602433,19.62025316455696,25.555555555555564,18.4,30.252100840336134,26.988467176737835,53.47419526054513,50.0,18.322019870710275,61.61408447463066,33.47424248208241,Monitor,0
36001,NY,Albany County,317018.0,57602.0,0.1816994618602098,0.3246241449949654,0.1274722570958116,85333.0,9.2,5.5,5.7,11.6,4887.0,84.84080413874518,39650,11.887185618597787,29.055600009073352,7.708935556483612,10.126582278481012,15.555555555555559,17.6,17.64705882352941,23.918935370049685,38.37772019107683,50.0,14.96484318306377,67.83126948914963,33.46809239019382,Monitor,0
48227,TX,Howard County,32290.0,4322.0,0.1338494890058841,0.2878297084683017,0.1621864354289253,69649.0,13.7,6.3,6.6,14.9,775.0,179.31513188338732,39650,5.262970926088803,24.10449598240853,13.050392639203354,38.607594936708864,24.444444444444446,24.799999999999997,45.37815126050421,50.55382364571389,26.135689531362203,50.0,20.864514720889904,56.8546901354487,33.461076115985485,Monitor,0
48029,TX,Bexar County,2067341.0,266184.0,0.1287566976130207,0.2603687674691191,0.147756949627565,72341.0,13.9,5.4,5.1,13.9,33950.0,127.5433534697803,39650,4.557939312524592,20.409318439506603,10.830133285976522,39.873417721519,14.444444444444452,12.799999999999997,36.9747899159664,35.957948059215525,28.23691030004059,50.0,16.77617445944543,64.25205547741929,33.39273281573628,Monitor,0
